Sample	error_rate	non-primary_alignments	reads_mapped	reads_mapped_percent	reads_properly_paired_percent	reads_MQ0_percent	raw_total_sequences	flagstat_total	mapped_passed	mapped_passed_pct	% Neisseria gonorrhoeae	% Top	% Unclassified	pct_duplication	after_filtering_q30_rate	after_filtering_q30_bases	filtering_result_passed_filter_reads	after_filtering_gc_content	pct_surviving	pct_adapter	percent_duplicates	percent_gc	avg_sequence_length	median_sequence_length	percent_fails	total_sequences
nonlizard | AD08_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					7.093430024881968	33.0	142.29470526561045	150	18.181818181818183	274688.0
nonlizard | AD08_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					7.908175766772743	33.0	142.30360263280522	150	18.181818181818183	274688.0
nonlizard | AD08_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					8.822909475472514	33.0	140.91129167198977	150	18.181818181818183	4093787.0
nonlizard | AD08_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					9.225162813055306	33.0	140.91868922345006	150	18.181818181818183	4093787.0
nonlizard | AD09_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					8.515222700731428	39.0	142.28591814325173	150	9.090909090909092	206727.0
nonlizard | AD09_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					9.325108437486946	39.0	142.2859471670367	150	9.090909090909092	206727.0
nonlizard | AD09_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					4.945617129339254	39.0	140.96773368061537	150	9.090909090909092	2762788.0
nonlizard | AD09_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					5.421528298192541	39.0	140.9705475049117	150	9.090909090909092	2762788.0
nonlizard | AD10_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					5.709294963342629	39.0	140.6253336420214	150	9.090909090909092	3282710.0
nonlizard | AD10_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					5.913690312834234	39.0	140.6261771524137	150	9.090909090909092	3282710.0
nonlizard | AD11_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					5.428234889974377	31.0	141.38386787786797	150	18.181818181818183	733927.0
nonlizard | AD11_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					6.0625878355792935	31.0	141.39300775145213	150	18.181818181818183	733927.0
nonlizard | AD11_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					7.078623524600516	31.0	139.87412761665385	150	18.181818181818183	11084290.0
nonlizard | AD11_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					7.711957156551179	31.0	139.87847963198365	150	18.181818181818183	11084290.0
nonlizard | AD12_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					4.861767773966847	34.0	141.23298352310204	150	18.181818181818183	322937.0
nonlizard | AD12_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					5.441313906589727	34.0	141.2447350412	150	18.181818181818183	322937.0
nonlizard | AD12_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					3.323747485697723	34.0	139.81970898070043	150	18.181818181818183	4617357.0
nonlizard | AD12_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					3.582141473256314	34.0	139.83210265093211	150	18.181818181818183	4617357.0
nonlizard | AD13_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					67.2485511797986	53.0	141.5240161074085	150	18.181818181818183	5796339.0
nonlizard | AD13_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					70.25205780540315	53.0	141.52394554562804	150	18.181818181818183	5796339.0
nonlizard | AD14_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					13.726175032431897	37.0	141.39204670192595	150	18.181818181818183	100210.0
nonlizard | AD14_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					14.291986827661901	37.0	141.40727472308154	150	18.181818181818183	100210.0
nonlizard | AD14_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					4.267745218743627	37.0	139.91005937258464	150	18.181818181818183	1442585.0
nonlizard | AD14_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					4.666634532918906	38.0	139.92136962466682	150	18.181818181818183	1442585.0
nonlizard | AD15_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					5.982987466431695	38.0	141.45025508806654	150	9.090909090909092	273827.0
nonlizard | AD15_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					6.77794310691246	38.0	141.46201068557886	150	9.090909090909092	273827.0
nonlizard | AD15_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					9.191447245399004	38.0	139.94377780874345	150	9.090909090909092	3624085.0
nonlizard | AD15_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					9.640397085470426	38.0	139.95212943405025	150	9.090909090909092	3624085.0
nonlizard | AD16_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					12.562199357211512	41.0	145.44979031319693	150	0.0	1485072.0
nonlizard | AD16_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					12.866009742198429	41.0	145.44752510316	150	0.0	1485072.0
nonlizard | AD17_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					5.18269845488291	40.0	140.79752527012897	150	9.090909090909092	631180.0
nonlizard | AD17_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					5.717880487545571	41.0	140.8108574416173	150	9.090909090909092	631180.0
nonlizard | AD17_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					4.719728273119188	41.0	139.1431785852149	150	9.090909090909092	9377820.0
nonlizard | AD17_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					5.054548834669475	41.0	139.15573619455267	150	9.090909090909092	9377820.0
nonlizard | AD18_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					39.999095978984876	38.0	143.14487977478757	150	0.0	2516735.0
nonlizard | AD18_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					41.50819471191326	38.0	143.1425156005698	150	0.0	2516735.0
nonlizard | AD19_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					12.908933478899215	34.0	138.80540601588675	150	18.181818181818183	106252.0
nonlizard | AD19_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					13.787034596995824	34.0	138.82469035876971	150	18.181818181818183	106252.0
nonlizard | AD19_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					9.355353510584479	34.0	137.22430863903907	150	18.181818181818183	1601949.0
nonlizard | AD19_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					10.013680781672392	34.0	137.2510367059126	150	18.181818181818183	1601949.0
nonlizard | AD20_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					7.0058507577843585	40.0	138.9688383534444	150	0.0	1992353.0
nonlizard | AD20_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					7.140671404598791	40.0	138.97325072414375	150	0.0	1992353.0
nonlizard | AD21_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					7.806060281868071	38.0	145.51011284200874	150	9.090909090909092	6185551.0
nonlizard | AD21_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					7.9855513579785935	38.0	145.50671621655047	150	9.090909090909092	6185551.0
nonlizard | AD22_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					24.15930373538353	36.0	138.76285284597628	150	18.181818181818183	161579.0
nonlizard | AD22_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					26.325564171609187	36.0	138.78231700901725	150	18.181818181818183	161579.0
nonlizard | AD22_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					9.026495471594103	36.0	136.9015763139518	150	18.181818181818183	2428704.0
nonlizard | AD22_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					9.881263967633828	36.0	136.91088498227862	150	18.181818181818183	2428704.0
nonlizard | AD23_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					70.24306311748748	52.0	130.16266740939122	150	18.181818181818183	4006869.0
nonlizard | AD23_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					74.06927547609239	52.0	130.16617638360526	150	18.181818181818183	4006869.0
nonlizard | AD24_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					10.252940304195619	32.0	141.29408594247636	150	9.090909090909092	204090.0
nonlizard | AD24_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					11.530688045251836	32.0	141.30778088098387	150	9.090909090909092	204090.0
nonlizard | AD24_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					14.240624267275322	32.0	139.65815055990947	150	9.090909090909092	3073979.0
nonlizard | AD24_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					15.170077853645068	32.0	139.67149352679377	150	18.181818181818183	3073979.0
nonlizard | AD25_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					14.784170703826689	40.0	136.04300255838007	150	9.090909090909092	18371.0
nonlizard | AD25_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					15.029121985738385	40.0	136.0291764193566	150	9.090909090909092	18371.0
nonlizard | AD26_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					13.877419741004488	42.0	142.0242857315292	150	9.090909090909092	165694.0
nonlizard | AD26_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					14.677084413329823	42.0	142.03601216700665	150	9.090909090909092	165694.0
nonlizard | AD26_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					3.0586367205216902	42.0	140.55995022034585	150	9.090909090909092	2285271.0
nonlizard | AD26_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					3.4536429497651966	42.0	140.56047751010712	150	9.090909090909092	2285271.0
nonlizard | AD27_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					9.611684470244484	36.0	139.3581200616339	150	9.090909090909092	192751.0
nonlizard | AD27_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					10.69763814152725	36.0	139.381953919824	150	9.090909090909092	192751.0
nonlizard | AD27_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					3.3101205048888858	36.0	137.8798069648624	150	9.090909090909092	3000490.0
nonlizard | AD27_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					3.4598527426854275	37.0	137.90842662365148	150	9.090909090909092	3000490.0
nonlizard | AD28_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					15.294039302195188	40.0	139.51844138952117	150	9.090909090909092	144539.0
nonlizard | AD28_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					16.231358890811123	40.0	139.54309909436208	150	9.090909090909092	144539.0
nonlizard | AD28_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					4.650143071638141	40.0	138.17624503822722	150	9.090909090909092	2021203.0
nonlizard | AD28_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					5.032857486953873	40.0	138.19534950225187	150	9.090909090909092	2021203.0
nonlizard | AD29_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					4.702391421578682	40.0	132.14242879715158	150	0.0	2597368.0
nonlizard | AD29_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					4.784088799133627	40.0	132.15460843438436	150	0.0	2597368.0
nonlizard | AD30_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					4.770399099763907	39.0	135.36399278251764	150	9.090909090909092	314237.0
nonlizard | AD30_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					5.460558854413264	39.0	135.38701998809816	150	9.090909090909092	314237.0
nonlizard | AD30_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					4.300328292098072	39.0	133.3113624210465	150	9.090909090909092	4721925.0
nonlizard | AD30_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					4.753827572842724	39.0	133.3445618047724	150	9.090909090909092	4721925.0
nonlizard | AD31_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					11.174840051733483	39.0	137.70998431029034	150	9.090909090909092	180373.0
nonlizard | AD31_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					12.314946128129534	39.0	137.7333303764976	150	9.090909090909092	180373.0
nonlizard | AD31_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					3.5496394737279786	39.0	135.7770053867301	150	9.090909090909092	2760116.0
nonlizard | AD31_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					3.890091710803958	39.0	135.80804538649824	150	9.090909090909092	2760116.0
nonlizard | AD32_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					5.632287873228066	37.0	139.7663965107574	150	9.090909090909092	215061.0
nonlizard | AD32_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					6.255685506573883	37.0	139.78913889547616	150	9.090909090909092	215061.0
nonlizard | AD32_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					3.5407841032505445	37.0	138.2971422713804	150	9.090909090909092	3102184.0
nonlizard | AD32_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					3.792296333184794	37.0	138.31571596011068	150	9.090909090909092	3102184.0
nonlizard | AD33_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					37.59035681563556	43.0	145.12259314623557	150	0.0	13682437.0
nonlizard | AD33_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					38.498464248893214	43.0	145.1199843273534	150	0.0	13682437.0
nonlizard | AD34_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					27.200221015315307	39.0	141.5631853007896	150	9.090909090909092	4577552.0
nonlizard | AD34_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					27.552553123582896	39.0	141.5625425991884	150	9.090909090909092	4577552.0
nonlizard | AD36_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					4.77380859587997	42.0	141.26956193613955	150	0.0	14845872.0
nonlizard | AD36_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					4.844545597695344	42.0	141.26732131329166	150	0.0	14845872.0
nonlizard | AD37_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					5.451361992794659	43.0	139.41389909456615	150	9.090909090909092	401465.0
nonlizard | AD37_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					6.151944330191597	43.0	139.42270185445804	150	9.090909090909092	401465.0
nonlizard | AD37_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					3.8393008609474037	43.0	137.46768992670567	150	9.090909090909092	5717087.0
nonlizard | AD37_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					4.213018386189972	43.0	137.4797418685425	150	9.090909090909092	5717087.0
nonlizard | AD38_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					19.27156879828776	45.0	146.9289208875866	150	9.090909090909092	18325468.0
nonlizard | AD38_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					19.727689371488694	45.0	146.9254186577936	150	9.090909090909092	18325468.0
nonlizard | AD39_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					4.8808895553279115	42.0	140.75354205171126	150	9.090909090909092	464773.0
nonlizard | AD39_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					5.463542230892514	42.0	140.7652746609635	150	9.090909090909092	464773.0
nonlizard | AD39_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					3.249219897997804	42.0	139.08629726306174	150	9.090909090909092	7093145.0
nonlizard | AD39_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					3.686756611289482	42.0	139.0995260917407	150	9.090909090909092	7093145.0
nonlizard | AD40_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					4.291680982439189	43.0	143.39431265099523	150	9.090909090909092	992167.0
nonlizard | AD40_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					4.871312496694884	43.0	143.40086598324677	150	9.090909090909092	992167.0
nonlizard | AD40_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					5.85777003964516	43.0	142.1017648855218	150	9.090909090909092	14309710.0
nonlizard | AD40_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					6.368633178722078	43.0	142.106552613575	150	9.090909090909092	14309710.0
nonlizard | AD41_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					4.87407966847438	43.0	143.29228520679433	150	9.090909090909092	340048.0
nonlizard | AD41_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					5.480946661905975	43.0	143.30064873194374	150	9.090909090909092	340048.0
nonlizard | AD41_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					2.6142632019099494	43.0	142.10169767907388	150	9.090909090909092	4446070.0
nonlizard | AD41_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					3.0384832934783503	43.0	142.10439376797936	150	9.090909090909092	4446070.0
nonlizard | AD42_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					4.591720369604531	43.0	140.99991656472153	150	9.090909090909092	886915.0
nonlizard | AD42_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					5.0689346671549345	43.0	141.0131286538169	150	9.090909090909092	886915.0
nonlizard | AD42_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					3.960542185676701	43.0	139.03039039198518	150	9.090909090909092	12503228.0
nonlizard | AD42_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					4.261950951956152	43.0	139.03680353585492	150	9.090909090909092	12503228.0
nonlizard | AD43_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					4.683372334130027	43.0	141.92903500666714	150	9.090909090909092	361474.0
nonlizard | AD43_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					5.222289551031523	43.0	141.9349330795576	150	9.090909090909092	361474.0
nonlizard | AD43_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					3.0540694500953975	43.0	140.60619641947932	150	9.090909090909092	5289119.0
nonlizard | AD43_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					3.384749525445443	43.0	140.6157898886374	150	9.090909090909092	5289119.0
nonlizard | AD44_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					4.773380401560544	42.0	147.14568936211072	150	0.0	10789772.0
nonlizard | AD44_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					4.9373827335902405	42.0	147.14219512701473	150	0.0	10789772.0
nonlizard | AD46_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					9.268312667994692	44.0	148.0426739165321	150	9.090909090909092	14369738.0
nonlizard | AD46_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					9.554911526956616	44.0	148.03618381907867	150	9.090909090909092	14369738.0
nonlizard | AD47_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					6.1296318248808035	43.0	147.80986568715562	150	0.0	20598849.0
nonlizard | AD47_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					6.279679325082043	43.0	147.8062127646064	150	0.0	20598849.0
nonlizard | AD49_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					4.268113760635998	43.0	147.65995713063862	150	0.0	11954925.0
nonlizard | AD49_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					4.601923720948136	43.0	147.6554436769783	150	0.0	11954925.0
nonlizard | AD50_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					4.246673839324046	44.0	147.75075793631177	150	0.0	12562731.0
nonlizard | AD50_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					4.3825790237842455	44.0	147.74661815173786	150	0.0	12562731.0
nonlizard | AD51_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					3.292532269634819	44.0	147.84372319162128	150	0.0	5911165.0
nonlizard | AD51_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					3.546082086204663	44.0	147.83955886868324	150	0.0	5911165.0
nonlizard | AD52_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					3.975542333391104	45.0	147.4097735851487	150	0.0	13041724.0
nonlizard | AD52_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					4.039362785310388	45.0	147.40622750489123	150	0.0	13041724.0
nonlizard | AD53_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					7.249152081266743	44.0	147.21505966022818	150	0.0	14181223.0
